NtAcceptConnectPort,NtAccessCheck,NtAccessCheckAndAuditAlarm,NtAccessCheckByType,NtAddAtom,NtAdjustGroupsToken,NtAdjustPrivilegesToken,NtAlertThread,NtAllocateLocallyUniqueId,NtAllocateUuids,NtAllocateVirtualMemory,NtAlpcAcceptConnectPort,NtAlpcCreatePort,NtAlpcCreateResourceReserve,NtAlpcCreateSecurityContext,NtAlpcDeleteSectionView,NtAlpcSetInformation,NtApphelpCacheControl,NtAssignProcessToJobObject,NtCallbackReturn,NtCancelIoFile,NtCancelTimer,NtClearEvent,NtClose,NtCompareTokens,NtContinue,NtCreateDebugObject,NtCreateDirectoryObject,NtCreateEvent,NtCreateFile,NtCreateKey,NtCreateMailslotFile,NtCreateMutant,NtCreateNamedPipeFile,NtCreatePrivateNamespace,NtCreateSection,NtCreateSemaphore,NtCreateThreadEx,NtCreateTransaction,NtCreateUserProcess,NtDelayExecution,NtDeleteAtom,NtDeleteKey,NtDeleteValueKey,NtDeviceIoControlFile,NtDuplicateObject,NtDuplicateToken,NtEnumerateKey,NtEnumerateValueKey,NtFindAtom,NtFlushBuffersFile,NtFlushInstructionCache,NtFs,NtGetContextThread,NtGetNextThread,NtGetNlsSectionPtr,NtIsProcessInJob,NtLockFile,NtLockVirtualMemory,NtMapViewOfSection,NtNotifyChangeDirectoryFile,NtNotifyChangeKey,NtOpenDirectoryObject,NtOpenFile,NtOpenKey,NtOpenMutant,NtOpenProcess,NtOpenThread,NtPlugPlayControl,NtPowerInformation,NtPrivilegeCheck,NtPrivilegedServiceAuditAlarm,NtProtectVirtualMemory,NtQueryAttributesFile,NtQueryDebugFilterState,NtQueryDefaultLocale,NtQueryDirectoryFile,NtQueryEaFile,NtQueryFullAttributesFile,NtQueryInformationFile,NtQueryInformationJobObject,NtQueryInformationProcess,NtQueryInformationThread,NtQueryInformationToken,NtQueryMultipleValueKey,NtQueryPerformanceCounter,NtQuerySecurityAttributesToken,NtQuerySecurityObject,NtQuerySystemInformation,NtQueryTimerResolution,NtQueryVirtualMemory,NtQueryVolumeInformationFile,NtQueueApcThread,NtRaiseException,NtRaiseHardError,NtReadFile,NtReadVirtualMemory,NtReleaseMutant,NtReleaseSemaphore,NtRemoveIoCompletionEx,NtReplyPort,NtReplyWaitReceivePort,NtRequestPort,NtResetEvent,NtRollbackTransaction,NtSetContextThread,NtSetEvent,NtSetInformationFile,NtSetInformationObject,NtSetInformationProcess,NtSetSystemInformation,NtSetValueKey,NtSuspendThread,NtTestAlert,NtTraceEvent,NtWaitForSingleObject,NtWriteFile,NtYieldExecution,Digital Sign,PE32/PE64,BL Import,Import,Export,Resource,BL String,String,Label
1,553,24,58,5,2,23,81,2,1,826,34,5,1,360,12,5,10,0,6508,0,19,333,12590,76,57,0,3,3557,913,374,0,134,1,2,136,17,62,8,2,641,0,36,13,2747,147,130,1615,177,1220,127,22,875,0,2,0,0,15,0,251,0,3,14,522,6937,0,1132,5402,0,454,1,0,229,158,142,14,455,0,227,701,0,2287,1894,1302,4,2522,0,493,1964,0,1559,445,2,3,0,854,1228,751,31,4,30,64,40,0,0,0,6657,877,1370,374,3,250,1,67,37,13387,4432,31,0,0,53,89,0,8,0,23501,0
1,1648,108,50,2,1,11,68,2,0,194,12,3,0,378,3,0,0,0,3418,0,9,182,7111,12,36,0,0,2665,271,51,0,33,0,0,51,2,34,0,0,70,0,5,0,2835,66,26,84,68,37,44,0,48,0,0,0,0,0,0,54,0,1,9,170,2540,2,211,5915,384,234,0,0,132,62,0,0,49,0,0,27,0,1799,245,794,0,73,24,0,1295,0,670,22,2,0,0,41,81,1006,4,4,4,14,26,0,0,0,764,40,208,170,1,31,0,36,40,3931,119,46,0,0,67,155,0,17,0,1754,0
2,544,40,70,6,0,26,93,2,0,810,38,7,1,339,11,9,14,1,353,0,20,253,15484,89,60,0,0,3269,522,154,0,78,0,0,1956,20,58,8,2,57,0,6,0,2465,161,82,100,114,22,96,0,692,0,0,0,0,0,0,286,4,13,22,328,4144,0,904,5472,0,372,6,0,391,152,144,9,1456,0,214,2027,0,2307,519,1487,6,135,0,673,8936,0,2267,167,2,3,0,201,1473,511,36,8,6,22,31,0,0,0,6020,2080,948,236,5,55,0,57,154,4569,746,16,0,1,29,184,4,71,0,967,0
1,811,121,124,8,1,44,166,2,0,1260,69,13,3,539,11,16,20,1,609,0,23,287,17667,91,72,0,0,4423,555,646,0,83,3,0,1415,74,77,8,5,130,0,10,17,4049,196,73,669,74,24,52,2,741,0,0,0,0,0,0,468,1,46,55,589,7895,0,1340,7487,384,463,2,1,729,325,111,41,607,0,215,1264,0,2393,1364,2186,14,266,26,35,3344,0,6178,113,8,4,0,106,429,1111,64,8,3,14,41,1,0,0,7219,1187,514,315,5,246,0,94,144,6439,628,48,0,0,29,71,0,3,0,164,0
0,1592,53,30,0,2,16,86,0,0,149,18,3,0,231,5,0,0,0,72,0,20,136,5939,6,54,0,0,2497,329,39,0,1,0,0,27,18,52,0,0,76,0,13,0,2840,58,12,135,0,12,55,0,262,0,0,0,0,0,0,42,0,1,11,116,1661,0,104,2455,0,429,0,0,58,1,0,0,104,0,0,158,0,1853,240,262,0,0,0,0,1225,0,765,31,6,3,0,18,0,280,7,2,0,2,40,1,0,0,6379,65,280,180,1,49,0,49,87,3869,198,12,0,1,0,0,0,1,1,2715,0
0,1668,54,31,0,1,19,95,0,0,305,20,4,0,232,4,0,0,0,348,0,23,487,8940,6,58,0,0,2811,503,48,0,173,0,0,34,18,51,0,0,213,0,13,0,2986,102,130,835,512,47,51,0,348,0,0,0,0,0,11,56,0,1,11,133,4227,1,649,3470,11,416,0,0,63,12,0,0,115,0,333,355,0,1964,497,439,0,716,0,0,1305,0,671,229,12,3,0,42,417,1120,41,2,1,4,35,0,0,0,6967,88,279,189,57,49,0,49,553,4398,192,16,0,0,13,277,3,7,0,4587,0
1,1932,122,67,5,3,16,94,4,1,573,25,4,1,425,4,3,10,0,6764,0,12,345,11283,12,45,0,2,3520,854,92,0,163,1,1,150,10,46,0,2,94,0,6,0,3465,130,136,643,166,1259,45,22,539,0,2,0,0,1,0,249,0,2,15,459,4360,0,717,5763,384,233,1,0,268,187,93,19,312,0,245,496,1,2289,1054,1098,2,2627,24,0,1350,0,729,414,2,0,0,576,1699,1443,30,6,30,66,27,0,0,0,1262,557,220,361,2,55,1,53,57,5302,144,69,0,0,81,179,0,6,0,1299,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1827,0
5,2764,247,305,15,1,46,315,0,0,2224,282,36,6,2058,43,30,52,0,524,0,9,365,59222,160,76,0,0,20591,2899,1630,0,217,0,0,2109,101,113,0,7,887,3,37,46,22977,326,272,1690,399,13,3,0,1214,0,0,0,3,0,0,888,9,159,91,1183,24798,8,3526,27357,900,217,11,2,1089,970,186,20,1939,0,194,2219,0,2303,797,6280,0,496,58,708,9953,2,3067,157,12,2,0,1437,433,2238,303,24,15,52,31,1,0,0,4123,2407,3,542,6,359,0,151,352,10564,354,89,0,0,119,234,0,10,26,15727,0
1,1697,40,47,0,2,11,67,2,0,578,27,7,1,333,3,4,5,0,390,0,13,669,12799,1,67,0,0,3248,1257,38,0,370,0,0,165,14,53,0,2,169,0,5,0,2834,155,309,880,71,50,37,0,765,0,0,0,0,0,22,251,0,2,13,224,6064,2,1492,4836,14,235,0,0,320,139,6,4,125,0,625,787,0,2353,1003,1011,0,801,0,4,1465,1,848,709,16,0,1,774,2274,1782,73,8,4,14,34,0,0,0,1702,774,198,260,39,22,0,54,909,5329,114,10,0,0,116,452,1,1,2,4445,0
0,1274,26,15,0,1,3,20,0,0,87,7,3,0,149,6,0,0,0,84,0,10,100,2952,0,34,0,0,729,142,9,0,10,0,0,1,1,31,0,0,27,0,0,0,845,37,16,0,0,10,25,0,63,0,0,0,0,0,0,1,0,1,0,38,866,0,123,2227,0,223,0,0,31,2,0,0,11,0,17,52,0,1708,176,353,0,0,0,448,4242,0,660,53,0,0,0,45,169,268,4,6,0,4,25,0,0,0,424,47,160,149,109,3,0,27,40,1167,92,7,1,0,55,105,3,1,0,3031,0
2,1647,108,55,8,1,11,77,2,0,294,11,3,0,375,5,0,12,0,213,0,8,200,8159,12,38,0,0,2919,310,74,0,46,0,0,154,9,32,0,1,72,0,6,0,3175,75,38,164,6,12,36,0,90,0,0,0,0,0,0,162,0,3,14,310,2846,0,276,4441,384,231,0,0,385,106,31,4,212,0,34,95,0,1986,216,829,0,107,24,0,1320,1,665,44,2,0,0,28,97,1038,5,10,6,24,27,0,0,0,796,25,237,186,1,51,0,32,68,4115,137,48,0,0,0,0,0,1,3,1906,0
3,1541,553,128,8,0,68,221,2,0,1794,84,13,4,830,13,21,26,1,1422,0,21,594,26928,175,87,0,0,6324,848,822,0,337,3,0,1505,79,96,8,7,212,0,16,29,5139,264,127,745,205,70,66,2,810,0,0,0,0,0,0,791,1,45,99,1026,12889,2,2195,14381,1859,480,9,1,1160,606,144,53,942,0,250,1253,0,3157,1946,3956,10,542,126,35,3564,0,8560,148,8,5,0,160,563,5274,73,9,8,42,46,0,0,0,8434,1089,1578,609,7,356,0,118,140,7770,1524,123,0,0,32,88,0,3,2,303,0
1,1891,120,269,160,1,11,79,2,0,681,20,5,0,383,3,4,0,0,2421,0,10,187,9836,20,40,0,0,2800,490,65,0,34,0,0,85,4,49,0,0,324,0,5,0,2816,84,23,87,4,310,51,0,68,0,0,0,0,0,0,99,0,5,12,336,3360,2,332,7432,384,234,1,0,231,101,31,0,52,0,32,270,0,3282,527,2906,0,104,24,0,1343,0,660,251,2,0,0,3159,108,1002,2,2,3,12,29,0,0,0,831,268,256,188,1,38,0,60,33,4004,3255,50,0,0,16,77,0,2,0,5598,0
0,994,252,75,0,0,33,130,0,0,468,16,4,0,580,11,2,0,0,448,0,13,397,14597,172,44,0,1,4517,446,460,0,89,0,1,140,10,42,8,0,611,0,38,13,3995,85,26,1213,13,12,126,0,533,0,0,0,0,14,0,161,0,3,11,551,7945,0,838,8200,1024,476,0,0,292,121,80,1,247,0,23,265,0,1967,305,1795,4,145,64,493,1923,0,1527,75,4,3,0,89,1,2331,4,2,0,2,32,0,0,0,7169,122,1371,182,2,264,0,39,55,12487,4421,87,1,1,59,179,0,5,17,1493,0
2,1659,236,528,7,1,34,184,18,0,1256,54,17,2,488,13,6,28,0,432,0,17,278,15655,100,77,0,0,3630,796,142,0,155,3,8,429,30,70,8,5,184,0,6,39,3480,176,75,205,191,12,108,0,369,0,0,0,0,0,0,475,0,13,135,678,4799,0,651,11155,388,277,3,0,583,374,175,13,171,0,245,297,0,1500,491,4302,6,237,26,59,910,0,1811,129,2,3,1,302,297,1139,12,8,3,52,36,0,0,0,1268,528,684,296,2,104,0,74,63,7470,618,101,1,1,27,70,5,2,5,1683,0
2,601,40,85,6,0,26,96,2,0,786,37,9,1,368,11,9,6,1,361,0,21,252,15560,88,62,0,0,3369,517,107,0,76,0,0,1931,20,61,8,2,58,0,6,0,2610,143,75,102,114,22,90,0,699,0,0,0,0,0,0,252,4,13,20,287,4053,0,809,5885,0,372,6,0,354,138,113,7,1443,0,190,1981,0,2271,525,1486,8,122,0,635,5877,0,2287,163,2,3,0,195,1413,533,36,6,6,22,35,0,0,0,6028,2097,932,222,5,35,0,59,144,4821,735,17,1,0,0,1,0,1,1,809,0
2,1573,133,506,3,1,31,186,18,0,1274,46,15,1,414,14,3,28,0,236,0,18,576,19843,78,71,0,0,3773,2424,84,0,450,3,8,1402,33,68,8,5,102,0,6,39,3270,225,299,705,215,14,108,0,649,0,0,0,0,0,0,1576,0,11,131,643,6470,0,1407,10260,4,278,2,0,542,2915,208,13,228,0,601,796,0,1793,836,4033,6,229,2,59,913,0,12128,620,2,3,0,375,1874,3029,69,10,3,52,36,0,0,0,1565,587,692,298,2,88,0,74,58,9788,623,21,1,0,89,155,1,2,1,2041,0
2,1699,129,55,6,0,9,62,2,0,246,17,3,1,378,4,3,2,0,289,0,10,203,8079,22,34,0,0,2555,282,77,0,44,0,0,236,12,28,0,0,81,0,0,0,2701,78,35,86,3,12,31,0,129,0,0,0,0,0,0,114,0,4,16,193,3208,0,438,5005,384,295,6,0,251,77,0,2,118,0,27,125,0,1870,194,1284,0,106,24,0,1326,0,795,31,2,0,0,21,49,996,3,6,6,22,20,0,0,0,850,152,140,156,29,22,0,26,71,4195,82,41,1,0,0,1,0,1,0,212,0
1,1033,121,202,10,1,31,100,0,0,1433,52,5,1,573,12,8,6,1,805,0,18,452,28363,96,86,0,0,4228,1901,486,0,234,0,0,1843,31,89,8,3,1971,0,40,3,3197,225,189,1193,93,47,45,1,919,0,0,0,0,0,0,373,0,26,22,1787,13018,11,2463,12163,388,303,1,0,496,818,111,15,6041,0,315,3112,0,2188,1679,3561,6,245,26,509,12358,0,2072,690,8,3,0,1512,969,2215,81,6,4,12,56,1,0,0,2838,2853,1442,272,6,277,0,99,139,7747,1308,48,0,0,0,1,0,2,0,187,0
1,1653,120,47,4,1,9,67,2,0,198,11,3,0,368,4,0,2,0,230,0,9,186,7229,20,41,0,0,2541,269,57,0,38,0,0,205,6,35,0,0,70,0,5,0,2680,63,26,84,3,12,37,0,55,0,0,0,0,0,0,75,0,2,13,169,2522,0,223,4469,384,233,0,0,207,53,0,2,47,0,1,127,0,1812,200,796,0,70,24,0,1280,0,672,31,2,0,0,12,57,1013,2,6,3,14,29,0,0,0,772,107,208,163,1,31,0,33,49,3947,119,44,1,0,0,1,0,1,0,134,0
1,1591,53,30,4,2,18,77,0,0,196,18,2,0,229,6,0,0,0,133,0,20,146,6027,6,55,0,0,2505,276,39,0,8,0,0,47,22,51,0,0,73,0,13,0,2481,70,23,139,2,12,55,0,270,0,0,0,0,0,0,68,0,3,12,139,1703,0,146,2443,0,444,0,0,134,18,0,1,105,0,0,167,0,1981,236,260,0,49,0,0,1236,0,784,42,6,3,0,20,227,282,6,6,3,12,39,1,0,0,6372,64,300,182,1,49,0,49,107,3814,207,13,1,1,0,1,0,1,2,1877,0
0,1730,74,31,0,1,21,108,0,0,322,23,4,0,266,4,0,0,0,311,0,26,550,9264,8,61,0,0,3106,536,53,0,185,0,0,34,20,52,0,0,271,0,14,1,3190,107,128,558,512,49,60,0,351,0,0,0,0,0,11,56,0,1,11,133,4035,1,637,3837,22,423,0,0,68,12,0,0,115,0,333,351,0,2008,497,470,0,819,0,0,1360,0,651,226,18,3,0,27,255,1217,48,2,1,4,37,0,0,0,7095,71,337,194,179,64,0,50,513,4477,222,14,0,0,4,65,2,2,0,310,0
1,1707,42,73,0,2,13,82,2,0,558,24,7,1,344,3,4,2,0,358,0,12,560,11876,1,62,0,0,3147,1015,58,0,281,0,0,119,13,49,0,1,174,0,5,0,2986,134,227,960,71,37,31,0,538,0,0,0,0,0,22,188,0,4,14,252,5631,2,1165,5080,14,230,0,0,263,97,3,3,85,0,340,640,0,2224,804,1129,0,767,0,4,1437,1,715,586,16,0,0,588,1519,1558,68,6,4,14,30,0,0,0,1401,588,234,251,39,29,0,49,900,5147,133,17,0,0,4,7,2,0,0,370,0
0,120,13,45,0,1,20,10,0,0,477,31,6,0,83,8,4,4,1,67,0,17,133,10205,0,66,0,0,1237,105,340,0,15,0,0,1692,6,64,8,2,57,0,39,0,302,86,12,441,6,0,44,0,196,0,0,0,0,0,0,97,0,6,4,126,3887,0,635,2045,0,124,0,0,192,54,80,4,1432,0,37,1661,0,1515,340,972,8,51,0,489,9273,0,1656,47,4,3,0,7,62,229,28,0,0,0,42,1,0,0,612,1689,1433,212,5,211,0,62,77,1287,1253,6,1,0,0,1,0,1,0,98,0
5,316,14,51,16,1,22,29,1,0,2623,47,50,0,120,33,7,16,1,2189,2,19,289,15149,26,83,0,0,1448,807,406,0,49,0,0,2643,20,87,8,5,323,2,40,0,412,149,59,922,84,30,45,10,324,0,0,1,0,14,0,10121,6,7,18,310,6573,2,10019,4972,2,135,2,0,502,980,111,4062,1568,0,96,2356,0,12445,1163,1683,42,153,0,491,9720,0,1908,367,4,262,0,576,4116,317,41,16,22,70,54,1,0,0,1369,3009,1431,369,5,230,0,99,168,1743,1319,270,0,1,12,44,0,11,0,167,0
5,1776,134,98,4,1,13,83,2,0,591,45,6,2,414,7,7,30,0,338,0,10,240,10939,28,50,0,0,3073,435,123,0,77,0,0,201,47,55,2,4,251,0,7,28,3093,145,72,316,157,14,73,0,161,0,0,0,0,0,0,315,0,17,25,484,5021,9,1203,5789,386,236,4,0,469,268,84,11,437,0,10,225,0,2231,632,2078,0,246,26,21,1405,0,760,69,4,0,0,162,290,1194,14,12,12,64,29,0,0,0,943,188,398,317,1,129,0,69,104,4778,228,44,0,0,50,107,0,0,5,1162,0
0,572,20,70,0,0,29,114,2,0,608,28,8,0,381,10,4,4,1,332,0,21,230,15083,76,39,0,0,3677,514,102,0,58,0,0,1719,10,39,8,2,197,0,6,0,3119,117,53,172,111,22,96,0,744,0,0,0,0,0,0,170,4,10,13,324,3576,0,526,5393,0,362,0,0,26070,90,113,5,1437,0,173,1858,0,40930,26545,978,8,95,0,635,18782,0,2259,141,2,3,0,201,1287,497,34,4,0,4,18,0,0,0,6018,1964,954,201,5,35,0,36,133,4695,748,26,0,0,40,83,0,2,0,2044,0
0,1541,53,30,0,2,16,76,0,0,145,18,2,0,180,5,0,0,0,73,0,19,134,5339,6,51,0,0,2261,225,39,0,1,0,0,27,17,49,0,0,78,0,13,0,2230,56,12,135,0,10,49,0,262,0,0,0,0,0,0,42,0,1,11,116,1319,0,103,2040,0,408,0,0,55,1,0,0,104,0,0,156,0,1837,225,242,0,0,0,0,1210,0,756,31,6,3,0,18,0,266,4,2,0,2,37,1,0,0,6348,64,296,177,1,49,0,46,86,3734,205,13,0,1,0,0,0,1,30,6209,0
8,1702,54,164,55,1,118,70,2,0,1297,35,4,1,335,9,6,53,1,8685,1,10,228,14257,12,51,0,0,2703,802,87,0,77,0,0,443,48,64,0,8,2682,7,7,9,2764,187,105,920,175,29,44,543,318,0,0,0,2,0,0,650,0,9,43,714,8169,2,3048,6119,4,236,3,0,1715,463,65,32,959,0,44,1438,1,2689,1783,3856,0,1879,0,12,1468,0,1024,145,2,1,0,2044,444,470,18,22,18,172,34,0,0,0,901,2509,228,631,3,68,0,95,141,4571,159,2656,0,0,3,64,0,5,0,1468,0
0,212,6,17,0,0,4,53,0,0,45,3,0,0,175,0,0,0,0,83,0,0,45,3504,2,3,0,0,1807,158,24,0,7,0,0,10,3,1,0,0,5744,0,0,0,2013,26,17,78,0,10,6,0,43,0,0,0,0,0,0,33,0,0,11,67,1298,0,86,1709,0,15,0,0,62,8,0,2,5,0,1,10,0,134,233,161,0,58,0,0,70,0,128,9,2,0,0,13,31,60,1,2,0,0,1,0,0,0,192,15,16,8,0,8,0,3,10,2698,12,5744,0,0,31,68,0,1,0,218,0
1,1460,133,507,3,1,33,190,20,0,1194,50,15,2,411,13,4,28,0,208,0,17,225,13760,78,73,0,0,3361,745,84,0,124,3,8,304,20,68,8,6,103,0,6,39,3288,173,69,201,229,12,109,0,343,0,0,0,0,0,0,413,0,11,129,600,3788,0,482,9697,4,279,2,0,433,318,175,13,147,0,220,259,0,1474,618,3859,6,196,2,61,875,0,1795,103,2,3,0,289,262,425,9,4,0,44,36,0,0,0,1009,504,694,299,2,88,0,70,29,7346,621,21,0,0,7,117,0,27,1,681,0
1,1680,120,62,0,1,9,69,2,0,202,16,5,0,373,3,3,0,0,271,0,8,213,7155,20,34,0,0,2567,259,68,0,34,0,0,48,4,34,0,0,204,0,5,0,2644,67,19,80,0,12,37,0,71,0,0,0,0,0,0,58,0,1,12,160,2715,0,317,4729,384,233,1,0,27321,53,0,0,73,0,0,27,0,42453,27574,981,0,76,30,0,14864,0,681,24,2,0,0,51,42,1010,2,2,3,12,22,0,0,0,830,53,208,170,1,31,0,36,32,3947,118,46,0,0,40,83,0,2,0,2044,0
0,1664,120,51,0,1,9,73,2,0,1521,15,3,0,382,3,0,0,0,250,0,8,177,12648,18,41,0,0,7747,280,61,0,34,0,0,53,7,45,0,0,67,0,5,0,4819,80,19,82,4,12,37,0,59,0,0,0,0,0,0,59,0,3,12,160,3233,0,195,18518,384,235,1,0,159,57,0,1,48,0,0,28,0,1734,240,795,0,87,26,0,1295,0,653,24,2,0,0,9,25,1015,3,4,0,4,30,0,0,0,3644,11,208,180,1,31,0,53,39,9978,118,41,0,0,6,11,0,0,0,83,0
3,504,37,48,2,0,18,83,0,0,590,21,3,2,309,2,4,0,0,686,0,5,275,11247,88,35,0,0,2332,421,109,0,64,0,0,1279,12,51,0,0,346,0,0,0,2522,81,68,882,251,247,6,0,289,0,0,0,0,0,13,116,4,7,19,163,4527,4,650,6963,14,155,1,0,221,102,35,4,1048,0,144,1335,0,1027,5106,818,0,912,0,150,3632,1,1416,113,12,1,0,616,1533,841,13,6,8,90,6,0,0,0,803,1948,6,192,45,24,0,78,866,3885,77,10,0,0,1,2,0,1,0,20854,0
2,676,121,69,4,0,23,86,0,0,502,27,5,1,458,11,5,2,0,327,0,13,239,12704,98,49,0,1,3801,441,428,0,47,0,1,202,20,46,8,0,483,0,35,13,3321,90,35,1218,16,12,126,0,537,0,0,0,0,14,0,169,0,6,16,451,7320,0,927,6413,384,474,6,0,302,94,80,3,226,0,16,303,0,2018,338,1748,4,114,24,493,1806,0,1531,80,2,3,0,72,58,1062,5,6,6,20,33,0,0,0,6548,135,1371,180,2,252,0,45,56,12223,4421,53,0,0,0,1,0,1,9,2443,0
0,442,26,41,0,0,19,78,2,0,277,19,4,0,342,5,0,0,0,95,0,13,156,5846,8,32,0,0,2443,220,31,0,1,0,0,3,2,31,8,0,75,0,6,0,2309,58,13,78,0,12,81,0,105,0,0,0,0,0,0,5,0,7,11,141,1786,0,169,3772,0,244,0,0,53,6,80,1,33,0,14,32,0,981,194,688,2,3,0,29,855,0,824,16,2,3,0,6,0,239,1,2,0,4,23,0,0,0,643,12,623,157,0,21,0,30,12,3906,334,10,1,0,0,1,0,1,1,1357,0
0,743,62,115,10,0,57,242,0,0,1898,127,22,3,325,15,19,32,1,267,0,49,713,23760,16,90,0,0,4484,1322,780,0,346,7,0,1814,159,110,8,10,191,0,55,17,3447,330,305,1490,154,37,97,4,1491,0,0,0,0,0,13,757,3,86,96,682,11550,0,2545,8381,13,362,4,2,1031,536,111,85,847,0,792,2160,0,3067,2472,3589,22,1071,2,533,3788,0,8283,714,14,5,0,749,1435,1821,266,2,1,4,45,0,0,0,7862,2089,561,445,49,357,0,148,754,7254,759,6,1,0,14,295,412,2,0,1184,0
0,1588,53,30,0,2,16,79,0,0,126,18,3,0,228,5,0,0,0,59,0,20,133,5875,6,49,0,0,2474,326,39,0,1,0,0,27,18,47,0,0,73,0,13,0,2790,56,12,135,0,4,55,0,262,0,0,0,0,0,0,42,0,1,11,116,1647,0,103,2420,0,392,0,0,53,1,0,0,104,0,0,156,0,1818,224,256,0,0,0,0,1200,0,773,31,6,3,0,18,0,276,5,2,0,2,35,1,0,0,6336,64,276,175,1,49,0,44,86,3777,195,12,1,0,0,1,0,1,0,100,0
1,1335,235,142,14,0,68,540,2,0,1623,118,15,5,745,16,17,30,0,418,0,25,517,24766,108,66,0,0,7241,904,1372,0,142,7,0,1261,157,93,8,8,164,0,13,24,7070,269,151,366,201,12,79,4,1104,0,0,0,0,0,0,743,2,85,97,916,7831,0,1373,14608,768,374,4,2,1166,593,111,99,568,0,563,955,0,2295,827,3453,18,587,52,67,3471,0,2610,146,6,8,0,596,672,2188,219,6,3,14,41,0,0,0,8282,913,775,438,9,955,0,132,100,10134,960,77,1,1,0,0,0,7,0,0,0
2,700,40,83,0,0,26,93,2,0,774,37,8,1,357,12,7,6,1,484,0,21,589,18248,88,57,0,0,3657,1060,107,0,348,0,0,1763,20,57,8,2,73,0,6,0,2510,157,257,100,803,24,90,0,925,0,0,0,0,0,0,304,4,13,22,274,5346,0,1560,6112,0,372,2,0,368,123,115,7,1440,0,733,2366,0,2505,1021,1442,8,147,0,635,5875,0,2282,648,2,3,0,208,3028,1413,92,8,6,22,32,0,0,0,6638,1979,932,218,5,37,0,56,154,5504,736,33,0,1,21,315,145,4,1,3652,0
0,2421,326,152,0,2,29,130,0,0,452,20,4,0,581,5,0,0,0,408,0,19,404,12891,88,61,0,0,3602,449,337,0,101,0,0,165,44,57,0,0,164,0,15,0,3521,85,24,139,1,12,54,0,262,0,0,0,0,0,0,180,0,9,77,350,5102,0,534,8408,1290,437,0,0,345,136,0,0,154,0,0,183,0,2158,242,1948,0,134,80,0,1326,0,879,41,8,3,0,82,0,2883,173,2,0,2,45,1,0,0,7456,127,288,199,1,76,0,54,1248,6945,201,102,1,0,0,1,0,1,0,71,0
2,1461,150,526,7,2,44,168,18,0,1980,65,19,1,363,16,9,32,0,193,0,16,335,20188,82,77,0,0,3601,935,400,0,131,3,8,1692,27,89,8,7,80,0,8,39,2961,209,81,1216,204,12,55,473,484,0,0,0,0,0,0,786,0,11,138,890,7652,2,1314,10050,4,178,2,0,826,606,146,116,1409,0,233,1641,0,3636,631,4785,12,270,0,75,2486,0,1284,166,6,10,0,673,383,449,13,6,3,52,37,1,0,0,1213,2029,1458,726,5,218,0,112,126,11370,1291,19,0,1,43,143,4,3,0,791,0
2,1688,111,56,2,1,16,80,2,0,194,11,4,0,409,5,0,0,0,388,0,8,190,7972,12,40,0,0,2995,290,77,0,38,0,0,43,2,34,0,0,75,0,5,0,3261,60,32,162,76,21,33,0,66,0,0,0,0,0,0,61,0,1,10,254,2912,2,250,6166,384,233,0,0,135,53,2,3,51,0,0,33,0,1752,228,809,0,74,24,0,1261,0,658,29,2,0,1,12,89,1026,4,6,3,22,26,0,0,0,804,10,186,167,1,38,0,33,48,3964,108,51,0,0,16,52,0,1,0,154,0
1,1120,92,147,10,0,73,584,2,0,2242,137,18,5,645,23,25,47,1,718,0,25,517,31101,85,100,0,0,7912,1461,1780,0,141,5,0,1935,177,129,8,12,156,0,69,35,6859,347,172,893,214,24,77,2,2171,8,0,0,0,0,0,2042,9,113,200,1038,11760,0,3093,18466,0,506,32,1,1215,869,173,251,1045,0,838,2337,0,4954,2430,4797,22,631,4,583,3719,0,9237,682,6,9,0,1208,3023,920,317,12,3,14,54,0,0,0,10217,2174,1461,879,4,1341,6,164,110,12080,2499,40,1,1,85,274,0,281,8,4862,0
0,1866,169,52,0,2,23,121,0,0,203,24,3,0,352,6,1,0,0,204,0,22,252,8859,26,52,0,0,3267,544,107,0,50,0,0,62,46,48,0,0,117,0,14,1,3643,72,22,149,0,12,60,0,293,0,0,0,0,0,0,78,0,3,15,208,3141,0,287,4342,403,426,0,0,124,41,0,1,129,0,9,192,0,2079,237,676,0,32,24,0,1244,0,675,45,8,3,1,93,1,1244,7,2,0,2,35,1,0,0,6799,147,337,185,1,81,0,46,1218,4133,226,52,1,0,20,246,0,21,0,1143,0
